CHALLANGE PRICE REPORT
REQ_ENTER_DATE,RATE_ENTER_DATE,REQUEST_NO,SOURCE_BRANCH,SOURCE_BRANCH_NAME,DESTINATION_BRANCH,DESTINATION_BRANCH_NAME,VENDOR_CODE,VENDOR_OWNER_NAME,VENDOR_TRANSPORT_NAME,VENDOR_BID,CHALLENGE_PRICE,CHALLENGE_FLAG,HIRING_NO,HIRING_AMOUNT,HIRED_VENDOR_CODE,HIRED_VENDOR_OWNER_NAME,HIRED_VENDOR_TRANSPORT_NAME
20-JAN-26,20-JAN-26,13422514000556,1342,JAMALPUR-HARYANA,2605,PITHAMPUR-DELIVERY,64870001163,RoadExpress Technology PVT. LTD.,RoadExpress Technology PVT. LTD.,33000,32000,Accept,69292515047176,32000,64870001163,RoadExpress Technology PVT. LTD.,RoadExpress Technology PVT. LTD.
20-JAN-26,20-JAN-26,19202514000101,1920,LUDHIANA HUB,2855,MAHALUNGE NEW WH DELIVERY,64870000081,,Rajneesh freight carriers,82000,81000,Accept,69292515047235,81000,64870000081,,Rajneesh freight carriers
20-JAN-26,20-JAN-26,21172514002080,2117,MUMBAI HUB-MAHARASTRA,2856,MAHALUNGE TRANSSHIPMENT,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED,24500,23000,Accept,69292515047261,23000,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED
21-JAN-26,21-JAN-26,17112514000463,1711,NEEMRANA-RAJASTHAN,2206,BAREILLY-UTTAR PRADESH,13900000366,,PUNJAB HIMACHAL UTTRANCHAL ROADLINES,25500,25000,Accept,69292515047376,25000,13900000366,,PUNJAB HIMACHAL UTTRANCHAL ROADLINES
21-JAN-26,21-JAN-26,3192514000162,319,SANAND  AHMEDABAD-GUJARAT,2855,MAHALUNGE NEW WH DELIVERY,28020000234,VIKAS SHARMA,SALASAR ROADWAYS PUNE,25000,22500,Accept,69292515047491,22500,28020000234,VIKAS SHARMA,SALASAR ROADWAYS PUNE
21-JAN-26,21-JAN-26,21172514002084,2135,HERBALMMW MAHARASHTRA,301,AHMEDABAD-GUJARAT,64870000263,,Sandeep Roadlines,17500,17000,Accept,69292515047435,17000,64870000263,,Sandeep Roadlines
21-JAN-26,21-JAN-26,61202514002588,1327,GGN HERO HONDA-HARYANA,2125,RASYANI-RAIGAD,13900001062,DEV CARGO MOVERS,DEV CARGO MOVERS,60000,55000,Accept,69292515047428,55000,13900001062,DEV CARGO MOVERS,DEV CARGO MOVERS
21-JAN-26,21-JAN-26,13382514001101,1338,HODAL HUB HARYANA,3506,JABALPUR M P-MADHYA PRADESH,64870001375,,MH LOGISTICS,52000,51000,Accept,69292515047417,51000,64870001375,,MH LOGISTICS
21-JAN-26,21-JAN-26,61202514002587,6697,BHARTI AIRTEL-FARRUK NAGAR,1114,TEPLA-PUNJAB,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,17000,15000,Accept,69292515047395,15000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
21-JAN-26,21-JAN-26,13522514000759,1352,DADRI-UTTAR PRADESH,2502,RAIPUR,64870001163,RoadExpress Technology PVT. LTD.,RoadExpress Technology PVT. LTD.,55000,54000,Pending,69292515047396,54000,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED
21-JAN-26,21-JAN-26,13522514000761,1352,DADRI-UTTAR PRADESH,1601,HYDERABAD-TELANGANA,64870004345,,Hiteshu freight carrier ,70000,68000,Accept,69292515047343,68000,64870004345,,Hiteshu freight carrier 
21-JAN-26,21-JAN-26,60622514000484,6062,RAJPURA-AIRTEL GSM,1302,PANIPAT-HARYANA,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,7000,6500,Accept,69292515047403,6500,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
21-JAN-26,21-JAN-26,17012514001231,1701,JAIPUR-RAJASTHAN,1363,HAPUR U P,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,18000,16000,Accept,69292515047525,16000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
21-JAN-26,21-JAN-26,13282514001482,1328,BINOLA HUB-HARYANA,1301,OKHLA-DELHI,64870000839,,Delhi jaipur road lines,9500,9000,Accept,69292515049814,9000,64870000839,,Delhi jaipur road lines
21-JAN-26,21-JAN-26,17012514001233,1701,JAIPUR-RAJASTHAN,1104,HOSHIARPUR-PUNJAB,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,28000,26000,Accept,69292515047617,26000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
21-JAN-26,21-JAN-26,61202514002589,1327,GGN HERO HONDA-HARYANA,2125,RASYANI-RAIGAD,13900001062,DEV CARGO MOVERS,DEV CARGO MOVERS,60000,55000,Accept,69292515047427,55000,13900001062,DEV CARGO MOVERS,DEV CARGO MOVERS
21-JAN-26,21-JAN-26,13932514001156,1393,KHARKHODA  SONIPAT,1701,JAIPUR-RAJASTHAN,64870000839,,Delhi jaipur road lines,15000,13500,Accept,69292515047367,13500,64870000839,,Delhi jaipur road lines
21-JAN-26,22-JAN-26,9012514001011,901,COIMBATORE-TAMILNADU,3003,COCHIN-KERLA,64870003047,MH ROADLINES,MH ROADLINES,12500,12000,Accept,69292515047411,12000,64870003047,MH ROADLINES,MH ROADLINES
21-JAN-26,21-JAN-26,35082514000409,3508,DEWAS-MADHYA PRADESH,2856,MAHALUNGE TRANSSHIPMENT,35010000128,SHREE DHAN ROADLINES,SHREE DHAN ROADLINES,41000,39500,Accept,69292515047383,39500,35010000128,SHREE DHAN ROADLINES,SHREE DHAN ROADLINES
21-JAN-26,21-JAN-26,13432514000114,1343,MINIHUB UP BORDER-DELHI,3301,RUDRAPUR-UTTRAKHAND,64870000839,,Delhi jaipur road lines,16000,14000,Accept,69292515047394,14000,64870000839,,Delhi jaipur road lines
21-JAN-26,21-JAN-26,3192514000162,319,SANAND  AHMEDABAD-GUJARAT,2855,MAHALUNGE NEW WH DELIVERY,28020000234,VIKAS SHARMA,SALASAR ROADWAYS PUNE,25000,22500,Accept,69292515047490,22500,28020000234,VIKAS SHARMA,SALASAR ROADWAYS PUNE
21-JAN-26,21-JAN-26,13282514001484,1328,BINOLA HUB-HARYANA,1920,LUDHIANA HUB,64870003036,,Shree Rocky Logistics ,20400,18900,Accept,69292515047430,18900,64870003036,,Shree Rocky Logistics 
22-JAN-26,22-JAN-26,30102514000429,3010,BAWAL-HARYANA,511,BANGLORE HUB-KARNATAKA,64870004919,,SHRI HARISH VYAS JI LOGISTICS ,107000,106000,Accept,69292515047672,106000,64870004919,,SHRI HARISH VYAS JI LOGISTICS 
22-JAN-26,22-JAN-26,13092514002162,1309,KUNDLI BORDER SONIPAT-HARYANA,802,GUWAHATI-ASSAM,64870000054,Delhi Madras Road Carriers,Delhi Madras Road Carriers,131900,130000,Accept,69292515047786,130000,64870000054,Delhi Madras Road Carriers,Delhi Madras Road Carriers
22-JAN-26,23-JAN-26,30102514000428,3010,BAWAL-HARYANA,324,VITHALAPUR - GUJARAT,13900000421,LALIT KR.,SHREE KISRHNA TAMPO TRNASPORT,19000,18500,Accept,69292515047573,18500,13900000421,LALIT KR.,SHREE KISRHNA TAMPO TRNASPORT
22-JAN-26,23-JAN-26,13282514001487,1328,BINOLA HUB-HARYANA,2501,NAGPUR,64870000133,Can Pack Logistics,Can Pack Logistics,51000,49000,Accept,69292515047863,49000,64870000133,Can Pack Logistics,Can Pack Logistics
22-JAN-26,22-JAN-26,13582514000190,1358,KARNAL-HARYANA,1393,KHARKHODA  SONIPAT,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,8000,7500,Accept,69292515047587,7500,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
22-JAN-26,22-JAN-26,69522514000205,6533,LUCKNOW - BHARTI AIRTEL LTD,1805,CHINHAT-UTTAR PRADESH,64870000994,Jay man Ambe logistic,Jay man Ambe logistic,5500,5000,Accept,69292515047560,5000,64870000994,Jay man Ambe logistic,Jay man Ambe logistic
22-JAN-26,22-JAN-26,13022514000350,1302,PANIPAT-HARYANA,1393,KHARKHODA  SONIPAT,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,7500,6500,Accept,69292515047492,6500,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
22-JAN-26,23-JAN-26,22052514000625,2205,HARIDWAR-UTTRAKHAND,301,AHMEDABAD-GUJARAT,40030000023,,SHYAM ROAD LINES,38000,37000,Accept,69292515047783,37000,40030000023,,SHYAM ROAD LINES
22-JAN-26,22-JAN-26,61202514002591,1327,GGN HERO HONDA-HARYANA,2856,MAHALUNGE TRANSSHIPMENT,13900000048,MUKESH SHARMA,NEW HARYANA DELHI ROADWAYS,62500,61000,Accept,,,,,
22-JAN-26,22-JAN-26,12022514001768,1202,VAPI-GUJARAT,301,AHMEDABAD-GUJARAT,12020000122,GHT,GUJARAT HIMACHAL TRANSPORT,25000,24000,Pending,69292515047919,24000,12020000063,GHC,GUJRAT HARIDWAR CONTAINER SERVICE
22-JAN-26,22-JAN-26,61202514002596,6697,BHARTI AIRTEL-FARRUK NAGAR,1701,JAIPUR-RAJASTHAN,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,13000,12000,Accept,69292515047621,12000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
22-JAN-26,22-JAN-26,35082514000412,3508,DEWAS-MADHYA PRADESH,3001,SALEM-TAMILNADU,35010000128,SHREE DHAN ROADLINES,SHREE DHAN ROADLINES,66000,64500,Accept,69292515047548,64500,35010000128,SHREE DHAN ROADLINES,SHREE DHAN ROADLINES
22-JAN-26,22-JAN-26,13022514000351,1302,PANIPAT-HARYANA,1393,KHARKHODA  SONIPAT,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,7500,6500,Accept,69292515047544,6500,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
22-JAN-26,22-JAN-26,13932514001159,1393,KHARKHODA  SONIPAT,1920,LUDHIANA HUB,64870000839,,Delhi jaipur road lines,17000,15000,Accept,69292515047586,15000,64870000839,,Delhi jaipur road lines
22-JAN-26,22-JAN-26,10032514001898,1003,SHOLAVARAM CHENNAI,503,BOMMANSANDRA-KARNATAKA,64870004559,,New Tirupati Road Line ,30000,29000,Accept,69292515047531,29000,64870004559,,New Tirupati Road Line 
22-JAN-26,22-JAN-26,13412514000154,1341,BAWANA-DELHI,206,JALNA AURANGABAD-MAHARASTRA,64870001577,,BRIJMOHAN TRANSPORT,37000,36500,Accept,69292515047671,36500,64870001577,,BRIJMOHAN TRANSPORT
22-JAN-26,22-JAN-26,21042514000563,2105,BHIWANDI-MAHARASTRA,1609,VIJAYWADA,64870000615,,Kochin Hyderabad Roadlines,75000,73000,Accept,69292515047594,73000,64870000615,,Kochin Hyderabad Roadlines
22-JAN-26,22-JAN-26,13092514002168,1309,KUNDLI BORDER SONIPAT-HARYANA,1602,KANPUR-UTTAR PRADESH,64870003406,DN Logistics,DN Logistics,38500,38000,Accept,69292515047748,38000,64870003406,DN Logistics,DN Logistics
22-JAN-26,22-JAN-26,25012514001895,2501,NAGPUR,1338,HODAL HUB HARYANA,64870000133,Can Pack Logistics,Can Pack Logistics,39000,36000,Accept,69292515047788,36000,64870000133,Can Pack Logistics,Can Pack Logistics
22-JAN-26,22-JAN-26,61202514002602,6697,BHARTI AIRTEL-FARRUK NAGAR,1114,TEPLA-PUNJAB,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,17000,15000,Accept,69292515049161,15000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
22-JAN-26,22-JAN-26,13122514000511,1312,GREATER NOIDA-UTTAR PRADESH,1001,CHENNAI SVCHATRAM-TAMILNADU,64870001163,RoadExpress Technology PVT. LTD.,RoadExpress Technology PVT. LTD.,58000,57000,Accept,69292515047743,57000,64870001163,RoadExpress Technology PVT. LTD.,RoadExpress Technology PVT. LTD.
22-JAN-26,22-JAN-26,61202514002597,303,ASLALI EXT COUNTER-GUJARAT,3002,TRICHY-TAMILNADU,64870004544,,shri shyam cargo movers ,68500,68000,Accept,69292515048671,68000,64870004544,,shri shyam cargo movers 
22-JAN-26,22-JAN-26,13182514000310,1318,GURGAON-HARYANA,1809,ETAWAH-UP,64870002213,,Krishna motors,28000,27000,Accept,69292515048602,27000,64870002213,,Krishna motors
22-JAN-26,22-JAN-26,13632514000067,1363,HAPUR U P,802,GUWAHATI-ASSAM,64870004706,,NEW MRL ROAD LINES,98000,97000,Accept,69292515047721,97000,64870004706,,NEW MRL ROAD LINES
22-JAN-26,23-JAN-26,13092514002169,1309,KUNDLI BORDER SONIPAT-HARYANA,1393,KHARKHODA  SONIPAT,1309000003,SAGAR TRANSPORT SERVICE,SAGAR TRANSPORT SERVICE,6500,6000,Accept,69292515047714,6000,1309000003,SAGAR TRANSPORT SERVICE,SAGAR TRANSPORT SERVICE
22-JAN-26,22-JAN-26,17012514001234,1701,JAIPUR-RAJASTHAN,1338,HODAL HUB HARYANA,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,15000,13000,Accept,69292515047865,13000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
22-JAN-26,22-JAN-26,21252514000520,2125,RASYANI-RAIGAD,1001,CHENNAI SVCHATRAM-TAMILNADU,21170000400,NAND KISHORE SHARMA,INDUSTRIAL TPT ORIGINATION,85000,80000,Accept,69292515047557,80000,21170000400,NAND KISHORE SHARMA,INDUSTRIAL TPT ORIGINATION
22-JAN-26,22-JAN-26,61202514002592,1310,NOIDA I-UTTAR PRADESH,1384,MASURI DASNA UTTAR PRADESH,64870001149,,AJIT KUMAR TEMPO SERVICE,5000,4000,NOT RES,69292515047711,4000,64870001149,,AJIT KUMAR TEMPO SERVICE
22-JAN-26,22-JAN-26,21042514000564,2105,BHIWANDI-MAHARASTRA,1601,HYDERABAD-TELANGANA,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED,58000,57000,Accept,69292515047589,57000,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED
22-JAN-26,22-JAN-26,61202514002598,303,ASLALI EXT COUNTER-GUJARAT,4107,CUTTACK-ORRISA,64870004544,,shri shyam cargo movers ,85000,84000,Accept,69292515048136,84000,64870004544,,shri shyam cargo movers 
22-JAN-26,22-JAN-26,12022514001770,1202,VAPI-GUJARAT,1312,GREATER NOIDA-UTTAR PRADESH,64870002061,,SHREE KRISHNA TEMPO TRANSPORT (VAPI),47500,47000,Accept,69292515047625,47000,64870002061,,SHREE KRISHNA TEMPO TRANSPORT (VAPI)
22-JAN-26,22-JAN-26,13282514001489,1328,BINOLA HUB-HARYANA,802,GUWAHATI-ASSAM,13900000936,QUICK DIGITAL TECHNOLOGIES PVT. LTD.,QUICK DIGITAL TECHNOLOGIES PVT. LTD.,119000,116000,Accept,69292515047921,116000,13900000936,QUICK DIGITAL TECHNOLOGIES PVT. LTD.,QUICK DIGITAL TECHNOLOGIES PVT. LTD.
22-JAN-26,22-JAN-26,13092514002163,1309,KUNDLI BORDER SONIPAT-HARYANA,1328,BINOLA HUB-HARYANA,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,8000,7000,Accept,69292515047582,7000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
22-JAN-26,22-JAN-26,13932514001161,1393,KHARKHODA  SONIPAT,1701,JAIPUR-RAJASTHAN,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,15000,13500,Accept,69292515047561,13500,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
22-JAN-26,22-JAN-26,25012514001885,2501,NAGPUR,1609,VIJAYWADA,64870002476,,YUVAN ROADWAYS,35000,33500,Accept,69292515047615,33500,64870002476,,YUVAN ROADWAYS
22-JAN-26,22-JAN-26,13422514000563,1342,JAMALPUR-HARYANA,1701,JAIPUR-RAJASTHAN,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,13000,12000,Accept,69292515047580,12000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
22-JAN-26,22-JAN-26,30102514000427,3010,BAWAL-HARYANA,3311,JAFARPUR RUDRAPUR-UTTRAKHAND,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED,22000,21000,Accept,69292515047825,21000,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED
22-JAN-26,23-JAN-26,13522514000763,1352,DADRI-UTTAR PRADESH,2601,PITHAMPUR-MADHYA PRADESH,64870001375,,MH LOGISTICS,35000,35000,Accept,69292515047664,35000,64870001375,,MH LOGISTICS
22-JAN-26,22-JAN-26,13282514001485,1328,BINOLA HUB-HARYANA,3502,BHOPAL-MADHYA PRADESH,64870000839,,Delhi jaipur road lines,31000,30000,Accept,69292515047612,30000,64870000839,,Delhi jaipur road lines
22-JAN-26,22-JAN-26,61202514002593,1310,NOIDA I-UTTAR PRADESH,1801,LUCKNOW-UTTAR PRADESH,64870003099,HARI GOVIND TRANSPORT SERVICE,HARI GOVIND TRANSPORT SERVICE,24500,24500,Accept,69292515047584,24500,64870003099,HARI GOVIND TRANSPORT SERVICE,HARI GOVIND TRANSPORT SERVICE
22-JAN-26,22-JAN-26,21172514002095,2117,MUMBAI HUB-MAHARASTRA,1607,ZAHEERABAD-TELANGANA,21170000454,shamsuddin pashamiya patel,shamsuddin patel tpt,44500,44500,Accept,69292515047662,44500,21170000454,shamsuddin pashamiya patel,shamsuddin patel tpt
22-JAN-26,22-JAN-26,13932514001164,1393,KHARKHODA  SONIPAT,2501,NAGPUR,64870000839,,Delhi jaipur road lines,43000,42500,Accept,69292515047610,42500,64870000839,,Delhi jaipur road lines
22-JAN-26,23-JAN-26,13932514001158,1393,KHARKHODA  SONIPAT,1601,HYDERABAD-TELANGANA,64870004940,,OM LOGISTICARE,66000,66000,Accept,69292515047691,66000,64870004940,,OM LOGISTICARE
22-JAN-26,23-JAN-26,17012514001236,1701,JAIPUR-RAJASTHAN,3301,RUDRAPUR-UTTRAKHAND,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,30000,28000,Accept,69292515047707,28000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
23-JAN-26,23-JAN-26,61202514002603,1310,NOIDA I-UTTAR PRADESH,1384,MASURI DASNA UTTAR PRADESH,64870001149,,AJIT KUMAR TEMPO SERVICE,5000,4000,Accept,69292515047810,4000,64870001149,,AJIT KUMAR TEMPO SERVICE
23-JAN-26,27-JAN-26,9012514001023,901,COIMBATORE-TAMILNADU,5208,AMBERNATH BC-MAHARASTRA,64870001154,TRUCKCENTRAL SOLUTIONS PVT LTD,TRUCKCENTRAL SOLUTIONS PVT LTD,50500,50000,Accept,69292515048164,50000,64870001154,TRUCKCENTRAL SOLUTIONS PVT LTD,TRUCKCENTRAL SOLUTIONS PVT LTD
23-JAN-26,23-JAN-26,13282514001492,1328,BINOLA HUB-HARYANA,201,AURANGABAD WALUJ-MAHARASTRA,13900000001,MANOJ,SUPER INDIA TRANSPORT COMPANY,62000,61000,Not Accept,69292515048662,61990,64870001678,,TIMESECURE LOGISTICS
23-JAN-26,23-JAN-26,17122514000131,1712,KHUSKERA-RAJASTHAN,1701,JAIPUR-RAJASTHAN,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,15000,13000,Accept,69292515047774,13000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
23-JAN-26,23-JAN-26,28062514000540,2806,SANASWADI - MAHARASTRA,525,NARSAPURA-KARNATAKA,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED,59000,58500,Accept,69292515047878,58500,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED
23-JAN-26,23-JAN-26,61202514002608,1327,GGN HERO HONDA-HARYANA,2856,MAHALUNGE TRANSSHIPMENT,13900000048,MUKESH SHARMA,NEW HARYANA DELHI ROADWAYS,61000,61000,NOT RES,69292515047908,61000,13900000048,MUKESH SHARMA,NEW HARYANA DELHI ROADWAYS
23-JAN-26,23-JAN-26,13932514001170,1393,KHARKHODA  SONIPAT,1920,LUDHIANA HUB,64870000839,,Delhi jaipur road lines,18000,15000,Accept,69292515047846,15000,64870000839,,Delhi jaipur road lines
23-JAN-26,23-JAN-26,35082514000413,3508,DEWAS-MADHYA PRADESH,1633,KARIM NAGAR,35010000128,SHREE DHAN ROADLINES,SHREE DHAN ROADLINES,77000,72500,Accept,69292515047871,72500,35010000128,SHREE DHAN ROADLINES,SHREE DHAN ROADLINES
23-JAN-26,23-JAN-26,13382514001111,1338,HODAL HUB HARYANA,4107,CUTTACK-ORRISA,64870003705,,DIGITAL INDIA LOGISTICS ,84000,83500,Pending,69292515047732,83500,64870003705,,DIGITAL INDIA LOGISTICS 
23-JAN-26,23-JAN-26,12022514001776,1205,SARIGRAM-GUJRAT,106,PAONTA SAHIB-HIMACHAL PRADESH,64870002061,,SHREE KRISHNA TEMPO TRANSPORT (VAPI),51500,50500,NOT RES,,,,,
23-JAN-26,23-JAN-26,12022514001777,316,UMERGAON-GUJARAT,1312,GREATER NOIDA-UTTAR PRADESH,64870002061,,SHREE KRISHNA TEMPO TRANSPORT (VAPI),48500,47000,Accept,69292515047850,47000,64870002061,,SHREE KRISHNA TEMPO TRANSPORT (VAPI)
23-JAN-26,24-JAN-26,16012514001029,1607,ZAHEERABAD-TELANGANA,2114,MAHAD MUMBAI,21170000454,shamsuddin pashamiya patel,shamsuddin patel tpt,17000,16500,Accept,69292515047831,16500,21170000454,shamsuddin pashamiya patel,shamsuddin patel tpt
23-JAN-26,23-JAN-26,3012514000952,301,AHMEDABAD-GUJARAT,2856,MAHALUNGE TRANSSHIPMENT,28020000120,SATBIR,PRATIKSHA FREIGHT CARRIER,35000,34000,Accept,69292515047814,34000,28020000120,SATBIR,PRATIKSHA FREIGHT CARRIER
23-JAN-26,24-JAN-26,13422514000566,1342,JAMALPUR-HARYANA,523,DHARWAD-KARNATAKA,64870000133,Can Pack Logistics,Can Pack Logistics,94999,92000,Accept,69292515048011,92000,64870000133,Can Pack Logistics,Can Pack Logistics
23-JAN-26,23-JAN-26,13932514001165,1393,KHARKHODA  SONIPAT,1701,JAIPUR-RAJASTHAN,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,15000,13500,Accept,69292515047872,13500,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
23-JAN-26,23-JAN-26,13382514001112,1338,HODAL HUB HARYANA,1001,CHENNAI SVCHATRAM-TAMILNADU,13900000001,MANOJ,SUPER INDIA TRANSPORT COMPANY,100000,100000,Accept,69292515047901,100000,13900000001,MANOJ,SUPER INDIA TRANSPORT COMPANY
23-JAN-26,23-JAN-26,13182514000314,1318,GURGAON-HARYANA,4002,PATNA - BIHAR,64870003705,,DIGITAL INDIA LOGISTICS ,74900,74000,Accept,69292515047785,74000,64870003705,,DIGITAL INDIA LOGISTICS 
23-JAN-26,23-JAN-26,17362514000043,1736,PATPARGANJ-DELHI,1351,BAHADURGARH-HARYANA,64870000839,,Delhi jaipur road lines,6000,5500,Accept,69292515047826,5500,64870000839,,Delhi jaipur road lines
23-JAN-26,24-JAN-26,30102514000431,3010,BAWAL-HARYANA,324,VITHALAPUR - GUJARAT,13900000421,LALIT KR.,SHREE KISRHNA TAMPO TRNASPORT,19000,18500,Accept,69292515047902,18500,13900000421,LALIT KR.,SHREE KISRHNA TAMPO TRNASPORT
23-JAN-26,23-JAN-26,17212514000256,1721,KESHWANA RAJASTHAN,1601,HYDERABAD-TELANGANA,64870003568,,SIDDHI DATRI LOGISTICS,88000,85000,Accept,69292515047899,85000,64870003568,,SIDDHI DATRI LOGISTICS
23-JAN-26,23-JAN-26,13102514000732,1310,NOIDA I-UTTAR PRADESH,4002,PATNA - BIHAR,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,43000,43000,Accept,69292515047892,43000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
23-JAN-26,23-JAN-26,12022514001780,1203,SILVASSA-GUJARAT,1302,PANIPAT-HARYANA,64870004080,,CHOUDHARY FREIGHT CARRIER,48000,48000,NOT RES,,,,,
23-JAN-26,23-JAN-26,13142514000482,1101,CHANDIGARH-PUNJAB,2110,SAKINAKA MUMBAI-MAHARASTRA,64870003281,,shree ram container service,43500,43000,Accept,69292515047813,43000,64870003281,,shree ram container service
23-JAN-26,23-JAN-26,13012514000194,1301,OKHLA-DELHI,2403,SINNAR NASIK-MAHARASTRA,64870000022,Khushi Transport Services,Khushi Transport Services,35000,34000,NOT RES,69292515048230,38000,64870001376,BRAHAM DEV YADAV,BRAHAM DEV YADAV TEMPO SERVICE
23-JAN-26,23-JAN-26,35082514000416,3508,DEWAS-MADHYA PRADESH,1601,HYDERABAD-TELANGANA,35010000128,SHREE DHAN ROADLINES,SHREE DHAN ROADLINES,44000,41000,Accept,69292515047868,41000,35010000128,SHREE DHAN ROADLINES,SHREE DHAN ROADLINES
23-JAN-26,23-JAN-26,21172514002102,2117,MUMBAI HUB-MAHARASTRA,503,BOMMANSANDRA-KARNATAKA,64870003827,PROGRESSIVE LOGISTICS,PROGRESSIVE LOGISTICS,58000,56500,Accept,69292515047730,56500,64870003827,PROGRESSIVE LOGISTICS,PROGRESSIVE LOGISTICS
23-JAN-26,23-JAN-26,4022514000133,402,SURAT-GUJARAT,3508,DEWAS-MADHYA PRADESH,12020000071,,VAPI INDORE ROADLINES,31500,30500,Accept,69292515047879,30500,12020000071,,VAPI INDORE ROADLINES
23-JAN-26,24-JAN-26,61202514002609,6697,BHARTI AIRTEL-FARRUK NAGAR,1701,JAIPUR-RAJASTHAN,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,13000,12500,Accept,69292515047889,12500,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
23-JAN-26,23-JAN-26,13102514000731,1310,NOIDA I-UTTAR PRADESH,3402,RANCHI-JHARKHAND,64870003314,INDICOLD PRIVATE LIMITED,INDICOLD PRIVATE LIMITED,50000,49000,Accept,69292515047911,49000,64870003314,INDICOLD PRIVATE LIMITED,INDICOLD PRIVATE LIMITED
23-JAN-26,23-JAN-26,11042514000052,1104,HOSHIARPUR-PUNJAB,529,BIDADI KARNATAKA,64870001651,New south west roadlines,New south west roadlines,93000,92500,Accept,69292515047797,92500,64870001651,New south west roadlines,New south west roadlines
24-JAN-26,25-JAN-26,13862514000240,1386,TATA MOTORS LTD. (PVBU) SPD- GURGOAN,1329,NAGLI POONA-DELHI,64870000839,,Delhi jaipur road lines,9000,7000,Accept,69292515048040,7000,64870000839,,Delhi jaipur road lines
24-JAN-26,24-JAN-26,28032514000781,2803,RANJANGAON - MAHARASTRA,2801,WAGHOLI - MAHARASTRA,28020000238,VISHAL DINKAR WAGHMARE,VISHAL DINKAR WAGHMARE,5000,5000,Accept,69292515048172,5000,28020000238,VISHAL DINKAR WAGHMARE,VISHAL DINKAR WAGHMARE
24-JAN-26,24-JAN-26,13332514000561,1333,HISSAR-HARYANA,310,AHMD RAIL-GUJARAT,1030000117,HARI OM TRANSPORT COMPANY,SHREE HARI GOODS CARRIERS,42000,40000,Accept,69292515047916,40000,1030000117,HARI OM TRANSPORT COMPANY,SHREE HARI GOODS CARRIERS
